atclaatst_naam_tekst#gesl#atclaatst#uitgiftes#DDD#vergoeding#gebruikers#DDD_per_uitgifte#vergoeding_per_uitgifte#vergoeding_per_gebruiker#vergoeding_per_DDD#DDD_per_gebruiker#uitgifte_per_gebruiker#lftkls
Beclometason #V #R01AD01 #27949 #985100 #221400 #12551 #35,24 #7,92 #17,64 #0,22 #78,48 #2,23 #45-64
Beclometason #V #R01AD01 #11127 #409600 #93482 #4551 #36,81 #8,40 #20,54 #0,23 #89,99 #2,44 #65-74
Beclometason #V #R01AD01 #6657 #233600 #52487 #2737 #35,09 #7,88 #19,17 #0,22 #85,33 #2,43 #75 +
Budesonide #M #R01AD05 #44 #2620 #200 #28 #59,80 #4,56 #7,27 #0,08 #95,23 #1,59 #0-4
Budesonide #M #R01AD05 #2632 #221700 #16554 #1667 #84,20 #6,29 #9,93 #0,07 #133,00 #1,58 #5-14
Budesonide #M #R01AD05 #5493 #536100 #38884 #3465 #97,61 #7,08 #11,22 #0,07 #154,70 #1,59 #15-24
Budesonide #M #R01AD05 #17420 #1915000 #138950 #9107 #109,90 #7,98 #15,26 #0,07 #210,30 #1,91 #25-44
Budesonide #M #R01AD05 #30097 #3653000 #265270 #12876 #121,40 #8,81 #20,60 #0,07 #283,70 #2,34 #45-64
Budesonide #M #R01AD05 #14190 #1805000 #131600 #5600 #127,20 #9,27 #23,50 #0,07 #322,30 #2,53 #65-74
Budesonide #M #R01AD05 #10106 #1236000 #90174 #3759 #122,30 #8,92 #23,99 #0,07 #328,90 #2,69 #75 +
Budesonide #V #R01AD05 #9 #460 #35 #8 #50,00 #3,77 #4,23 #0,08 #56,20 #1,12 #0-4
Budesonide #V #R01AD05 #1788 #139300 #10465 #1119 #77,90 #5,85 #9,35 #0,08 #124,50 #1,60 #5-14
Budesonide #V #R01AD05 #6553 #642100 #45809 #4106 #97,99 #6,99 #11,16 #0,07 #156,40 #1,60 #15-24
Budesonide #V #R01AD05 #29440 #3114000 #226100 #15355 #105,80 #7,68 #14,72 #0,07 #202,80 #1,92 #25-44
Budesonide #V #R01AD05 #41617 #4891000 #358140 #17858 #117,50 #8,61 #20,05 #0,07 #273,90 #2,33 #45-64
Budesonide #V #R01AD05 #16966 #2057000 #151720 #6486 #121,30 #8,94 #23,39 #0,07 #317,20 #2,62 #65-74
Budesonide #V #R01AD05 #10803 #1211000 #89859 #4117 #112,10 #8,32 #21,82 #0,07 #294,20 #2,62 #75 +
Fluticason #M #R01AD08 #1463 #63760 #6330 #1042 #43,59 #4,33 #6,07 #0,10 #61,16 #1,40 #0-4
Fluticason #M #R01AD08 #30939 #1414000 #118760 #19442 #45,71 #3,84 #6,11 #0,08 #72,73 #1,59 #5-14
Fluticason #M #R01AD08 #35474 #1898000 #207520 #22715 #53,52 #5,85 #9,14 #0,11 #83,58 #1,56 #15-24
Fluticason #M #R01AD08 #101250 #6659000 #881940 #52690 #65,76 #8,71 #16,74 #0,13 #126,40 #1,92 #25-44
Fluticason #M #R01AD08 #156960 #13177000 #2070300 #65012 #83,95 #13,19 #31,84 #0,16 #202,70 #2,41 #45-64
Fluticason #M #R01AD08 #78350 #7452000 #1280800 #29393 #95,11 #16,35 #43,58 #0,17 #253,50 #2,67 #65-74
Fluticason #M #R01AD08 #50887 #4427000 #719900 #19038 #86,99 #14,15 #37,81 #0,16 #232,50 #2,67 #75 +
Fluticason #V #R01AD08 #865 #36080 #3212 #664 #41,73 #3,72 #4,84 #0,09 #54,32 #1,30 #0-4
Fluticason #V #R01AD08 #18446 #828400 #69694 #12111 #44,91 #3,78 #5,75 #0,08 #68,41 #1,52 #5-14
Fluticason #V #R01AD08 #43335 #2227000 #240990 #27202 #51,38 #5,56 #8,86 #0,11 #81,85 #1,59 #15-24
Fluticason #V #R01AD08 #138490 #8159000 #940160 #74421 #58,92 #6,79 #12,63 #0,12 #109,60 #1,86 #25-44
Fluticason #V #R01AD08 #206730 #14759000 #1942200 #87349 #71,39 #9,39 #22,24 #0,13 #169,00 #2,37 #45-64
Fluticason #V #R01AD08 #83611 #6475000 #911120 #32567 #77,44 #10,90 #27,98 #0,14 #198,80 #2,57 #65-74
Fluticason #V #R01AD08 #53158 #3831000 #520510 #20809 #72,06 #9,79 #25,01 #0,14 #184,10 #2,55 #75 +
Mometason #M #R01AD09 #2188 #83920 #8151 #1488 #38,35 #3,72 #5,48 #0,10 #56,41 #1,47 #0-4
Mometason #M #R01AD09 #20149 #833900 #83909 #11661 #41,38 #4,16 #7,20 #0,10 #71,51 #1,73 #5-14
Mometason #M #R01AD09 #21812 #943300 #95259 #14122 #43,25 #4,37 #6,75 #0,10 #66,79 #1,54 #15-24
Mometason #M #R01AD09 #59767 #2831000 #281170 #33245 #47,37 #4,70 #8,46 #0,10 #85,16 #1,80 #25-44
Mometason #M #R01AD09 #89008 #4774000 #476400 #40269 #53,64 #5,35 #11,83 #0,10 #118,60 #2,21 #45-64
Mometason #M #R01AD09 #43859 #2451000 #249780 #17828 #55,89 #5,70 #14,01 #0,10 #137,50 #2,46 #65-74
Mometason #M #R01AD09 #30603 #1652000 #166820 #12165 #53,99 #5,45 #13,71 #0,10 #135,80 #2,52 #75 +
Mometason #V #R01AD09 #1190 #44800 #4347 #849 #37,65 #3,65 #5,12 #0,10 #52,80 #1,40 #0-4
Mometason #V #R01AD09 #12658 #516600 #52193 #7614 #40,81 #4,12 #6,85 #0,10 #67,85 #1,66 #5-14
Mometason #V #R01AD09 #26734 #1125000 #113560 #17124 #42,08 #4,25 #6,63 #0,10 #65,70 #1,56 #15-24
Mometason #V #R01AD09 #78972 #3549000 #360370 #44151 #44,94 #4,56 #8,16 #0,10 #80,38 #1,79 #25-44
Mometason #V #R01AD09 #127290 #6692000 #678210 #56528 #52,57 #5,33 #12,00 #0,10 #118,40 #2,25 #45-64
Mometason #V #R01AD09 #54185 #2975000 #302440 #21764 #54,91 #5,58 #13,90 #0,10 #136,70 #2,49 #65-74
Mometason #V #R01AD09 #34797 #1791000 #179170 #14008 #51,47 #5,15 #12,79 #0,10 #127,90 #2,48 #75 +
Triamcinolon #M #R01AD11 #11 #341 #98 #8 #30,00 #8,58 #11,79 #0,29 #41,20 #1,37 #0-4
Triamcinolon #M #R01AD11 #170 #6870 #1965 #94 #40,32 #11,53 #20,88 #0,29 #73,01 #1,81 #5-14
Triamcinolon #M #R01AD11 #389 #14560 #4119 #245 #37,39 #10,58 #16,83 #0,28 #59,47 #1,59 #15-24
Triamcinolon #M #R01AD11 #1737 #83760 #23821 #821 #48,22 #13,71 #29,03 #0,28 #102,10 #2,12 #25-44
Triamcinolon #M #R01AD11 #3927 #208500 #59470 #1513 #53,10 #15,15 #39,30 #0,29 #137,80 #2,59 #45-64
Triamcinolon #M #R01AD11 #1892 #106000 #30330 #640 #56,03 #16,03 #47,39 #0,29 #165,70 #2,96 #65-74
Triamcinolon #M #R01AD11 #1173 #64880 #18471 #421 #55,32 #15,75 #43,88 #0,28 #154,10 #2,79 #75 +
Triamcinolon #V #R01AD11 #2 #62 #17 #2 #30,00 #8,46 #8,45 #0,28 #29,97 #1,00 #0-4
Triamcinolon #V #R01AD11 #103 #3610 #1038 #65 #34,99 #10,05 #15,88 #0,29 #55,29 #1,58 #5-14
Triamcinolon #V #R01AD11 #431 #16550 #4747 #257 #38,39 #11,01 #18,44 #0,29 #64,30 #1,68 #15-24
Triamcinolon #V #R01AD11 #2015 #91100 #25997 #953 #45,21 #12,90 #27,27 #0,29 #95,55 #2,11 #25-44
Triamcinolon #V #R01AD11 #5630 #289100 #82596 #2078 #51,34 #14,67 #39,75 #0,29 #139,10 #2,71 #45-64
Triamcinolon #V #R01AD11 #2448 #138300 #39536 #860 #56,50 #16,15 #45,97 #0,29 #160,80 #2,85 #65-74
Triamcinolon #V #R01AD11 #1472 #76040 #21692 #519 #51,66 #14,74 #41,82 #0,29 #146,60 #2,84 #75 +
Fluticason (furoaat) #M #R01AD12 #3647 #124100 #25454 #2309 #34,04 #6,98 #11,02 #0,21 #53,75 #1,58 #0-4
Fluticason (furoaat) #M #R01AD12 #26948 #1055000 #215960 #14368 #39,16 #8,01 #15,03 #0,20 #73,44 #1,88 #5-14
Fluticason (furoaat) #M #R01AD12 #20949 #871900 #177590 #12125 #41,62 #8,48 #14,65 #0,20 #71,91 #1,73 #15-24
Fluticason (furoaat) #M #R01AD12 #44058 #1973000 #402380 #22778 #44,78 #9,13 #17,67 #0,20 #86,61 #1,93 #25-44
Fluticason (furoaat) #M #R01AD12 #63453 #3203000 #653480 #26666 #50,48 #10,30 #24,51 #0,20 #120,10 #2,38 #45-64
Fluticason (furoaat) #M #R01AD12 #31387 #1646000 #337040 #12031 #52,43 #10,74 #28,02 #0,20 #136,80 #2,61 #65-74
Fluticason (furoaat) #M #R01AD12 #19697 #986200 #201680 #7461 #50,07 #10,24 #27,03 #0,20 #132,20 #2,64 #75 +
Fluticason (furoaat) #V #R01AD12 #2065 #69450 #14262 #1339 #33,63 #6,91 #10,65 #0,21 #51,87 #1,54 #0-4
Fluticason (furoaat) #V #R01AD12 #16364 #627500 #128770 #9139 #38,35 #7,87 #14,09 #0,21 #68,66 #1,79 #5-14
Fluticason (furoaat) #V #R01AD12 #24614 #1014000 #206780 #13719 #41,20 #8,40 #15,07 #0,20 #73,92 #1,79 #15-24
Fluticason (furoaat) #V #R01AD12 #65170 #2816000 #576960 #32871 #43,21 #8,85 #17,55 #0,20 #85,67 #1,98 #25-44
Fluticason (furoaat) #V #R01AD12 #95983 #4723000 #967750 #39394 #49,21 #10,08 #24,57 #0,20 #119,90 #2,44 #45-64
Fluticason (furoaat) #V #R01AD12 #37335 #1939000 #398000 #14306 #51,92 #10,66 #27,82 #0,21 #135,50 #2,61 #65-74
Fluticason (furoaat) #V #R01AD12 #21557 #1041000 #212660 #8260 #48,27 #9,86 #25,75 #0,20 #126,00 #2,61 #75 +
Fluticason  combinatiepreparaten #M #R01AD58 #86 #. #1612 #53 #. #18,78 #30,30 #. #. #1,61 #0-4
Fluticason  combinatiepreparaten #M #R01AD58 #10398 #. #200590 #5891 #. #19,29 #34,05 #. #. #1,76 #5-14
Fluticason  combinatiepreparaten #M #R01AD58 #18616 #. #356530 #11319 #. #19,15 #31,50 #. #. #1,64 #15-24
Fluticason  combinatiepreparaten #M #R01AD58 #45778 #. #930330 #23420 #. #20,32 #39,72 #. #. #1,95 #25-44
Fluticason  combinatiepreparaten #M #R01AD58 #49200 #. #1089200 #20861 #. #22,14 #52,21 #. #. #2,36 #45-64
Fluticason  combinatiepreparaten #M #R01AD58 #19914 #. #458410 #7914 #. #23,02 #57,93 #. #. #2,52 #65-74
Fluticason  combinatiepreparaten #M #R01AD58 #11621 #. #249280 #4582 #. #21,45 #54,40 #. #. #2,54 #75 +
Fluticason  combinatiepreparaten #V #R01AD58 #41 #. #700 #32 #. #17,11 #22,14 #. #. #1,29 #0-4
Fluticason  combinatiepreparaten #V #R01AD58 #5621 #. #105990 #3298 #. #18,86 #32,14 #. #. #1,70 #5-14
Fluticason  combinatiepreparaten #V #R01AD58 #22569 #. #426050 #13332 #. #18,88 #31,96 #. #. #1,69 #15-24
Fluticason  combinatiepreparaten #V #R01AD58 #57199 #. #1141000 #29090 #. #19,95 #39,22 #. #. #1,97 #25-44
Fluticason  combinatiepreparaten #V #R01AD58 #65106 #. #1440700 #27557 #. #22,13 #52,28 #. #. #2,36 #45-64
Fluticason  combinatiepreparaten #V #R01AD58 #21165 #. #478380 #8591 #. #22,60 #55,68 #. #. #2,46 #65-74
Fluticason  combinatiepreparaten #V #R01AD58 #11359 #. #234800 #4833 #. #20,67 #48,59 #. #. #2,35 #75 +
Mupirocine #M #R01AX06 #818 #. #8967 #738 #. #10,96 #12,16 #. #. #1,11 #0-4
Mupirocine #M #R01AX06 #3412 #. #36307 #2966 #. #10,64 #12,24 #. #. #1,15 #5-14
Mupirocine #M #R01AX06 #2850 #. #30598 #2487 #. #10,74 #12,30 #. #. #1,15 #15-24
Mupirocine #M #R01AX06 #6280 #. #70603 #5193 #. #11,24 #13,60 #. #. #1,21 #25-44
Mupirocine #M #R01AX06 #12899 #. #137000 #10752 #. #10,62 #12,74 #. #. #1,20 #45-64
Mupirocine #M #R01AX06 #10436 #. #109380 #8651 #. #10,48 #12,64 #. #. #1,21 #65-74
Mupirocine #M #R01AX06 #9268 #. #102810 #7140 #. #11,09 #14,40 #. #. #1,30 #75 +
Mupirocine #V #R01AX06 #578 #. #6576 #530 #. #11,38 #12,42 #. #. #1,09 #0-4
Mupirocine #V #R01AX06 #2862 #. #30771 #2473 #. #10,75 #12,44 #. #. #1,16 #5-14
Mupirocine #V #R01AX06 #3633 #. #37453 #3184 #. #10,31 #11,76 #. #. #1,14 #15-24
Mupirocine #V #R01AX06 #10024 #. #105360 #8365 #. #10,51 #12,60 #. #. #1,20 #25-44
Mupirocine #V #R01AX06 #19366 #. #198470 #16186 #. #10,25 #12,26 #. #. #1,20 #45-64
Mupirocine #V #R01AX06 #14671 #. #144840 #12577 #. #9,87 #11,52 #. #. #1,17 #65-74
Mupirocine #V #R01AX06 #13738 #. #138480 #11251 #. #10,08 #12,31 #. #. #1,22 #75 +
Salbutamol #M #R03AC02 #67020 #1838000 #176340 #45427 #27,43 #2,63 #3,88 #0,10 #40,47 #1,48 #0-4
Salbutamol #M #R03AC02 #80335 #2567000 #284330 #48785 #31,96 #3,54 #5,83 #0,11 #52,62 #1,65 #5-14
Salbutamol #M #R03AC02 #63679 #1944000 #317540 #32465 #30,53 #4,99 #9,78 #0,16 #59,89 #1,96 #15-24
Salbutamol #M #R03AC02 #140400 #4338000 #772910 #62570 #30,90 #5,51 #12,35 #0,18 #69,33 #2,24 #25-44
Salbutamol #M #R03AC02 #222340 #7887000 #1428500 #87293 #35,47 #6,42 #16,36 #0,18 #90,36 #2,55 #45-64
Salbutamol #M #R03AC02 #105240 #3997000 #660550 #39627 #37,98 #6,28 #16,67 #0,17 #100,90 #2,66 #65-74
Salbutamol #M #R03AC02 #83429 #3111000 #457850 #30310 #37,29 #5,49 #15,11 #0,15 #102,60 #2,75 #75 +
Salbutamol #V #R03AC02 #41539 #1119000 #107550 #29401 #26,93 #2,59 #3,66 #0,10 #38,05 #1,41 #0-4
Salbutamol #V #R03AC02 #50997 #1575000 #182040 #31326 #30,87 #3,57 #5,81 #0,12 #50,26 #1,63 #5-14
Salbutamol #V #R03AC02 #71778 #2054000 #330780 #40197 #28,62 #4,61 #8,23 #0,16 #51,10 #1,79 #15-24
Salbutamol #V #R03AC02 #185120 #5468000 #906630 #93199 #29,54 #4,90 #9,73 #0,17 #58,67 #1,99 #25-44
Salbutamol #V #R03AC02 #306760 #10427000 #1776000 #127770 #33,99 #5,79 #13,90 #0,17 #81,60 #2,40 #45-64
Salbutamol #V #R03AC02 #149020 #5458000 #875330 #57014 #36,63 #5,87 #15,35 #0,16 #95,74 #2,61 #65-74
Salbutamol #V #R03AC02 #122480 #4328000 #614630 #44181 #35,33 #5,02 #13,91 #0,14 #97,95 #2,77 #75 +
Terbutaline #M #R03AC03 #269 #8890 #2528 #181 #33,12 #9,41 #13,96 #0,28 #49,12 #1,48 #5-14
Terbutaline #M #R03AC03 #1007 #35260 #10614 #530 #35,03 #10,54 #20,03 #0,30 #66,56 #1,90 #15-24
Terbutaline #M #R03AC03 #6088 #251300 #72301 #2599 #41,27 #11,88 #27,82 #0,29 #96,69 #2,34 #25-44
Terbutaline #M #R03AC03 #7876 #350300 #99766 #3266 #44,48 #12,67 #30,55 #0,28 #107,30 #2,41 #45-64
Terbutaline #M #R03AC03 #3280 #149600 #42589 #1316 #45,61 #12,98 #32,37 #0,28 #113,70 #2,49 #65-74
Terbutaline #M #R03AC03 #2301 #102600 #29279 #866 #44,57 #12,72 #33,80 #0,29 #118,40 #2,66 #75 +
Terbutaline #V #R03AC03 #168 #4990 #1513 #114 #29,69 #9,00 #13,25 #0,30 #43,70 #1,47 #5-14
Terbutaline #V #R03AC03 #1061 #32430 #9983 #640 #30,56 #9,41 #15,59 #0,31 #50,65 #1,66 #15-24
Terbutaline #V #R03AC03 #5941 #228400 #67251 #2841 #38,45 #11,32 #23,67 #0,29 #80,39 #2,09 #25-44
Terbutaline #V #R03AC03 #10064 #421100 #121800 #4515 #41,85 #12,10 #26,98 #0,29 #93,28 #2,23 #45-64
Terbutaline #V #R03AC03 #4719 #203900 #59332 #2010 #43,21 #12,57 #29,52 #0,29 #101,50 #2,35 #65-74
Terbutaline #V #R03AC03 #3143 #127100 #37167 #1248 #40,42 #11,83 #29,79 #0,29 #101,80 #2,52 #75 +
Salmeterol #M #R03AC12 #16 #486 #316 #13 #30,00 #19,53 #24,02 #0,65 #36,90 #1,23 #0-4
Salmeterol #M #R03AC12 #276 #11970 #8280 #135 #43,39 #30,02 #61,16 #0,69 #88,41 #2,04 #5-14
Salmeterol #M #R03AC12 #553 #26210 #18701 #217 #47,42 #33,84 #86,08 #0,71 #120,60 #2,54 #15-24
Salmeterol #M #R03AC12 #2282 #118300 #85986 #921 #51,85 #37,68 #93,41 #0,73 #128,50 #2,48 #25-44
Salmeterol #M #R03AC12 #10042 #581800 #419710 #3303 #57,94 #41,80 #127,10 #0,72 #176,10 #3,04 #45-64
Salmeterol #M #R03AC12 #10327 #623900 #446710 #3130 #60,41 #43,26 #142,70 #0,72 #199,40 #3,30 #65-74
Salmeterol #M #R03AC12 #12239 #719300 #507160 #3486 #58,78 #41,44 #145,50 #0,71 #206,40 #3,51 #75 +
Salmeterol #V #R03AC12 #7 #366 #256 #6 #51,92 #36,32 #41,94 #0,70 #59,95 #1,15 #0-4
Salmeterol #V #R03AC12 #153 #6270 #4203 #90 #41,02 #27,51 #46,93 #0,67 #69,96 #1,71 #5-14
Salmeterol #V #R03AC12 #749 #33180 #23415 #352 #44,33 #31,28 #66,46 #0,71 #94,19 #2,12 #15-24
Salmeterol #V #R03AC12 #4429 #224400 #159400 #1644 #50,65 #35,99 #96,98 #0,71 #136,50 #2,69 #25-44
Salmeterol #V #R03AC12 #16192 #941500 #675740 #5149 #58,15 #41,73 #131,20 #0,72 #182,80 #3,14 #45-64
Salmeterol #V #R03AC12 #14796 #885000 #629910 #4343 #59,81 #42,57 #145,10 #0,71 #203,80 #3,41 #65-74
Salmeterol #V #R03AC12 #16192 #885000 #619410 #4437 #54,66 #38,25 #139,60 #0,70 #199,50 #3,65 #75 +
Formoterol #M #R03AC13 #17 #1080 #718 #10 #61,60 #41,14 #70,18 #0,67 #105,10 #1,71 #0-4
Formoterol #M #R03AC13 #589 #41800 #27189 #244 #71,00 #46,19 #111,70 #0,65 #171,70 #2,42 #5-14
Formoterol #M #R03AC13 #914 #63280 #41875 #375 #69,27 #45,83 #111,60 #0,66 #168,60 #2,43 #15-24
Formoterol #M #R03AC13 #4849 #356100 #230340 #1638 #73,45 #47,51 #140,60 #0,65 #217,40 #2,96 #25-44
Formoterol #M #R03AC13 #20530 #1621000 #1055000 #6270 #78,97 #51,39 #168,30 #0,65 #258,60 #3,27 #45-64
Formoterol #M #R03AC13 #19181 #1569000 #1006800 #5514 #81,81 #52,49 #182,60 #0,64 #284,60 #3,48 #65-74
Formoterol #M #R03AC13 #19975 #1562000 #1002700 #5440 #78,19 #50,20 #184,30 #0,64 #287,10 #3,67 #75 +
Formoterol #V #R03AC13 #7 #413 #276 #3 #57,29 #38,38 #89,39 #0,67 #133,40 #2,33 #0-4
Formoterol #V #R03AC13 #305 #20910 #13942 #141 #68,46 #45,64 #98,97 #0,67 #148,40 #2,17 #5-14
Formoterol #V #R03AC13 #1444 #89700 #60506 #621 #62,12 #41,90 #97,42 #0,67 #144,40 #2,32 #15-24
Formoterol #V #R03AC13 #8152 #601800 #399240 #2845 #73,82 #48,98 #140,30 #0,66 #211,50 #2,87 #25-44
Formoterol #V #R03AC13 #32882 #2630000 #1721000 #9919 #79,99 #52,34 #173,50 #0,65 #265,20 #3,31 #45-64
Formoterol #V #R03AC13 #27013 #2221000 #1445400 #7647 #82,22 #53,51 #189,00 #0,65 #290,50 #3,53 #65-74
Formoterol #V #R03AC13 #24929 #1920000 #1247800 #6689 #77,03 #50,06 #186,60 #0,65 #287,10 #3,73 #75 +
Indacaterol #M #R03AC18 #10 #1170 #988 #4 #117,00 #98,76 #246,90 #0,84 #292,50 #2,50 #15-24
Indacaterol #M #R03AC18 #86 #8230 #6504 #26 #95,34 #75,38 #249,30 #0,79 #315,30 #3,31 #25-44
Indacaterol #M #R03AC18 #1204 #120200 #91080 #331 #99,87 #75,65 #275,50 #0,76 #363,70 #3,64 #45-64
Indacaterol #M #R03AC18 #2363 #246000 #181360 #624 #104,10 #76,76 #290,50 #0,74 #394,10 #3,78 #65-74
Indacaterol #M #R03AC18 #2873 #281500 #207860 #729 #97,99 #72,35 #285,10 #0,74 #386,10 #3,94 #75 +
Indacaterol #V #R03AC18 #8 #752 #603 #4 #93,23 #74,70 #150,20 #0,80 #187,50 #2,01 #15-24
Indacaterol #V #R03AC18 #137 #9320 #7774 #43 #67,96 #56,66 #181,60 #0,83 #217,80 #3,21 #25-44
Indacaterol #V #R03AC18 #1572 #155700 #119860 #444 #99,06 #76,27 #269,80 #0,77 #350,30 #3,54 #45-64
Indacaterol #V #R03AC18 #2128 #220800 #163940 #571 #103,80 #77,06 #287,20 #0,74 #386,80 #3,73 #65-74
Indacaterol #V #R03AC18 #2276 #207800 #157850 #583 #91,29 #69,36 #271,00 #0,76 #356,70 #3,91 #75 +
Olodaterol #M #R03AC19 #6 #475 #445 #2 #74,50 #69,69 #210,50 #0,94 #225,00 #3,02 #15-24
Olodaterol #M #R03AC19 #50 #3000 #2600 #17 #60,00 #52,00 #152,90 #0,87 #176,50 #2,94 #25-44
Olodaterol #M #R03AC19 #809 #55090 #50275 #263 #68,08 #62,13 #191,30 #0,91 #209,60 #3,08 #45-64
Olodaterol #M #R03AC19 #1152 #76980 #70782 #324 #66,80 #61,42 #218,60 #0,92 #237,80 #3,56 #65-74
Olodaterol #M #R03AC19 #1357 #87420 #79650 #376 #64,44 #58,71 #212,00 #0,91 #232,60 #3,61 #75 +
Olodaterol #V #R03AC19 #18 #1000 #930 #9 #55,00 #50,99 #101,90 #0,93 #109,90 #2,00 #15-24
Olodaterol #V #R03AC19 #188 #11450 #10496 #56 #60,97 #55,88 #186,00 #0,92 #202,90 #3,33 #25-44
Olodaterol #V #R03AC19 #1344 #91220 #83810 #401 #67,89 #62,37 #209,00 #0,92 #227,40 #3,35 #45-64
Olodaterol #V #R03AC19 #1484 #102200 #93751 #419 #68,88 #63,19 #224,00 #0,92 #244,20 #3,55 #65-74
Olodaterol #V #R03AC19 #1124 #72760 #66190 #315 #64,72 #58,88 #210,30 #0,91 #231,20 #3,57 #75 +
Salmeterol met fluticason #M #R03AK06 #310 #13410 #6928 #141 #43,24 #22,35 #49,00 #0,52 #94,81 #2,19 #0-4
Salmeterol met fluticason #M #R03AK06 #5977 #290200 #160870 #2477 #48,55 #26,91 #64,95 #0,55 #117,20 #2,41 #5-14
Salmeterol met fluticason #M #R03AK06 #9767 #530300 #318960 #3929 #54,29 #32,66 #81,19 #0,60 #135,00 #2,49 #15-24
Salmeterol met fluticason #M #R03AK06 #33193 #1920000 #1274700 #11817 #57,85 #38,40 #107,90 #0,66 #162,50 #2,81 #25-44
Salmeterol met fluticason #M #R03AK06 #72792 #4531000 #2952200 #23310 #62,25 #40,56 #126,70 #0,65 #194,40 #3,12 #45-64
Salmeterol met fluticason #M #R03AK06 #48599 #3225000 #1983300 #14295 #66,35 #40,81 #138,70 #0,62 #225,60 #3,40 #65-74
Salmeterol met fluticason #M #R03AK06 #49059 #3087000 #1745000 #13861 #62,92 #35,57 #125,90 #0,57 #222,70 #3,54 #75 +
Salmeterol met fluticason #V #R03AK06 #190 #8530 #4097 #89 #44,97 #21,58 #45,77 #0,48 #95,37 #2,12 #0-4
Salmeterol met fluticason #V #R03AK06 #3495 #171000 #95572 #1451 #48,92 #27,34 #65,89 #0,56 #117,90 #2,41 #5-14
Salmeterol met fluticason #V #R03AK06 #10246 #527700 #305030 #4195 #51,50 #29,77 #72,71 #0,58 #125,80 #2,44 #15-24
Salmeterol met fluticason #V #R03AK06 #38289 #2097000 #1308000 #14362 #54,77 #34,16 #91,08 #0,62 #146,00 #2,67 #25-44
Salmeterol met fluticason #V #R03AK06 #100310 #6094000 #3781200 #31819 #60,75 #37,70 #118,80 #0,62 #191,50 #3,15 #45-64
Salmeterol met fluticason #V #R03AK06 #66187 #4281000 #2528200 #19063 #64,68 #38,20 #132,60 #0,59 #224,60 #3,47 #65-74
Salmeterol met fluticason #V #R03AK06 #72030 #4226000 #2281400 #19373 #58,67 #31,67 #117,80 #0,54 #218,10 #3,72 #75 +
Formoterol met budesonide #M #R03AK07 #4 #30 #108 #4 #7,41 #26,70 #26,66 #3,60 #7,39 #1,00 #0-4
Formoterol met budesonide #M #R03AK07 #538 #18100 #21054 #276 #33,67 #39,17 #76,22 #1,16 #65,53 #1,95 #5-14
Formoterol met budesonide #M #R03AK07 #5534 #222800 #232690 #2556 #40,27 #42,05 #91,04 #1,04 #87,18 #2,17 #15-24
Formoterol met budesonide #M #R03AK07 #34951 #1726000 #1701800 #12935 #49,39 #48,69 #131,60 #0,99 #133,50 #2,70 #25-44
Formoterol met budesonide #M #R03AK07 #80453 #4423000 #4334700 #25576 #54,98 #53,88 #169,50 #0,98 #172,90 #3,15 #45-64
Formoterol met budesonide #M #R03AK07 #49179 #2895000 #2854000 #14529 #58,87 #58,03 #196,40 #0,99 #199,30 #3,38 #65-74
Formoterol met budesonide #M #R03AK07 #39887 #2252000 #2282400 #11354 #56,45 #57,22 #201,00 #1,01 #198,30 #3,51 #75 +
Formoterol met budesonide #V #R03AK07 #405 #12430 #15271 #223 #30,71 #37,71 #68,40 #1,23 #55,69 #1,81 #5-14
Formoterol met budesonide #V #R03AK07 #7288 #262700 #296330 #3419 #36,04 #40,66 #86,68 #1,13 #76,85 #2,13 #15-24
Formoterol met budesonide #V #R03AK07 #41658 #1878000 #1950300 #16023 #45,07 #46,82 #121,70 #1,04 #117,20 #2,60 #25-44
Formoterol met budesonide #V #R03AK07 #100960 #5361000 #5449600 #32168 #53,10 #53,98 #169,40 #1,02 #166,70 #3,14 #45-64
Formoterol met budesonide #V #R03AK07 #59510 #3311000 #3385400 #17149 #55,64 #56,89 #197,40 #1,02 #193,10 #3,47 #65-74
Formoterol met budesonide #V #R03AK07 #50384 #2515000 #2678800 #14146 #49,92 #53,17 #189,40 #1,07 #177,80 #3,56 #75 +
Formoterol met beclometason #M #R03AK08 #214 #10900 #11350 #98 #50,82 #52,92 #115,60 #1,04 #111,00 #2,19 #0-4
Formoterol met beclometason #M #R03AK08 #4286 #200700 #235820 #1706 #46,83 #55,01 #138,30 #1,17 #117,70 #2,51 #5-14
Formoterol met beclometason #M #R03AK08 #9747 #333400 #531840 #4027 #34,20 #54,56 #132,10 #1,60 #82,79 #2,42 #15-24
Formoterol met beclometason #M #R03AK08 #43168 #1657000 #2555700 #15107 #38,39 #59,20 #169,20 #1,54 #109,70 #2,86 #25-44
Formoterol met beclometason #M #R03AK08 #112290 #5256000 #7332200 #34669 #46,81 #65,30 #211,50 #1,39 #151,60 #3,24 #45-64
Formoterol met beclometason #M #R03AK08 #78120 #4227000 #5395200 #22150 #54,10 #69,06 #243,60 #1,28 #190,80 #3,53 #65-74
Formoterol met beclometason #M #R03AK08 #66715 #3751000 #4413700 #18152 #56,22 #66,16 #243,20 #1,18 #206,60 #3,68 #75 +
Formoterol met beclometason #V #R03AK08 #111 #5490 #5715 #48 #49,44 #51,42 #119,90 #1,04 #115,30 #2,33 #0-4
